row,recipient,recipient_line2,ein,city,state,irc_section,cash_amount,noncash_amount,purpose
965,ANNA MARIES ALLIANCE,,411344743,SAINT CLOUD,MN,501(C)3,5500,,FOR RECIPIENT'S EXEMPT PURPOSE
966,ANNANDALE AREA COMMUNITY TEAM,,161719595,ANNANDALE,MN,501(C)3,5500,,FOR RECIPIENT'S EXEMPT PURPOSE
967,ANNANDALE INDEPENDENT SCHOOL DISTRICT 876,,416008419,ANNANDALE,MN,501(C)3,59000,,FOR RECIPIENT'S EXEMPT PURPOSE
968,ANNANDALE YOUTH FIRST INC,,411895999,ANNANDALE,MN,501(C)3,22000,,FOR RECIPIENT'S EXEMPT PURPOSE
969,ANNAPOLIS MARITIME MUSEUM INC,,521664577,ANNAPOLIS,MD,501(C)3,37500,,FOR RECIPIENT'S EXEMPT PURPOSE
970,ANNAPOLIS SYMPHONY ORCHESTRA ASSOCIATION INC,,237001357,ANNAPOLIS,MD,501(C)3,8500,,FOR RECIPIENT'S EXEMPT PURPOSE
971,ANNE ARUNDEL COUNTY FOOD BANK INC,,521660473,CROWNSVILLE,MD,501(C)3,7000,,FOR RECIPIENT'S EXEMPT PURPOSE
972,ANNE SAXELBY LEGACY FUND INC,,873755775,BROOKLYN,NY,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
973,ANNIKA FOUNDATION,,263100887,FRAMINGHAM,MA,501(C)3,11000,,FOR RECIPIENT'S EXEMPT PURPOSE
974,ANNS HEART,,465257454,PHOENIXVILLE,PA,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
975,ANNUNCIATION CATHOLIC SCHOOL,,640469964,COLUMBUS,MS,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
976,ANNUNCIATION GREEK ORTHODOX CATHEDRAL - HOUSTON T,,741222247,HOUSTON,TX,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
977,ANNUNCIATION HOUSE INC,,741152529,EL PASO,TX,501(C)3,24000,,FOR RECIPIENT'S EXEMPT PURPOSE
978,ANNUNCIATION ORTHODOX SCHOOL,,760276967,HOUSTON,TX,501(C)3,5500,,FOR RECIPIENT'S EXEMPT PURPOSE
979,ANNUNICIATION MONASTERY OF CLEAR CREEK FOUNDATION,,731539587,HULBERT,OK,501(C)3,12500,,FOR RECIPIENT'S EXEMPT PURPOSE
980,ANNVILLE FREE LIBRARY,,231413682,ANNVILLE,PA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
981,ANONDO FUND INC,,870879423,CHICAGO,IL,501(C)3,52500,,FOR RECIPIENT'S EXEMPT PURPOSE
982,ANONYMOUS AGAPE,,825304898,BIRMINGHAM,AL,501(C)3,22500,,FOR RECIPIENT'S EXEMPT PURPOSE
983,ANSHE EMET SYNAGOGUE,,360739900,CHICAGO,IL,501(C)3,20687,,FOR RECIPIENT'S EXEMPT PURPOSE
984,ANSHE SHOLOM B'NAI ISRAEL CONGREGATION,,362284422,CHICAGO,IL,501(C)3,15920,,FOR RECIPIENT'S EXEMPT PURPOSE
985,ANSWERS IN GENESIS INC,,330596423,PETERSBURG,KY,501(C)3,20250,,FOR RECIPIENT'S EXEMPT PURPOSE
986,ANTENNA,,205154240,NEW ORLEANS,LA,501(C)3,60000,,FOR RECIPIENT'S EXEMPT PURPOSE
987,ANTHEM CHURCH,,264263152,THOUSAND OAKS,CA,501(C)3,55750,,FOR RECIPIENT'S EXEMPT PURPOSE
988,ANTHEM FOUNDATION FOR OBJECTIVIST SCHOLARSHIP,,912145352,SANTA ANA,CA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
989,ANTHOLOGY FILM ARCHIVES,,136227423,NEW YORK,NY,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
990,ANTHONY MUNOZ FOUNDATION,,300009110,CINCINNATI,OH,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
991,ANTI DEFAMATION LEAGUE FOUNDATION,,132887439,NEW YORK,NY,501(C)3,40980,,FOR RECIPIENT'S EXEMPT PURPOSE
992,ANTI-CORRUPTION FOUNDATION INC,,850774334,NEW YORK,NY,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
993,ANTI-CRUELTY SOCIETY,,362179814,CHICAGO,IL,501(C)3,22000,,FOR RECIPIENT'S EXEMPT PURPOSE
994,ANTI-DEFAMATION LEAGUE,,131818723,NEW YORK,NY,501(C)3,1004538,,FOR RECIPIENT'S EXEMPT PURPOSE
995,ANTIGO AREA COMMUNITY FOOD PANTRY INC,,454834406,ANTIGO,WI,501(C)3,60500,,FOR RECIPIENT'S EXEMPT PURPOSE
996,ANTIOCH CHRISTIAN CHURCH,,421023557,MARION,IA,501(C)3,24000,,FOR RECIPIENT'S EXEMPT PURPOSE
997,ANTIOCH CHURCH OF LAS VEGAS,,161694406,LAS VEGAS,NV,501(C)3,11000,,FOR RECIPIENT'S EXEMPT PURPOSE
998,ANTIOCH COMMUNITY CHURCH,,452565358,CHANDLER,AZ,501(C)3,6300,,FOR RECIPIENT'S EXEMPT PURPOSE
999,ANTIOCH COMMUNITY CHURCH,,462848478,ANN ARBOR,MI,501(C)3,11200,,FOR RECIPIENT'S EXEMPT PURPOSE
1000,ANTIOCH MINISTRIES INTERNATIONAL FORT WORTH,,061694062,FORT WORTH,TX,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
1001,ANTIOCHIAN VILLAGE,,251374683,BOLIVAR,PA,501(C)3,20500,,FOR RECIPIENT'S EXEMPT PURPOSE
1002,ANTIQUE BOAT MUSEUM,,222319606,CLAYTON,NY,501(C)3,13000,,FOR RECIPIENT'S EXEMPT PURPOSE
1003,ANTI-RECIDIVISM COALITION,,462140915,LOS ANGELES,CA,501(C)3,7375,,FOR RECIPIENT'S EXEMPT PURPOSE
1004,AOPA FOUNDATION,,208817225,FREDERICK,MD,501(C)3,49500,,FOR RECIPIENT'S EXEMPT PURPOSE
1005,A-PAL HUMANE SOCIETY,,942462789,JACKSON,CA,501(C)3,9000,,FOR RECIPIENT'S EXEMPT PURPOSE
1006,APARTMENT LIFE INC,,752868621,BEDFORD,TX,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
1007,APEX FOR YOUTH INC,,133650718,NEW YORK,NY,501(C)3,121000,,FOR RECIPIENT'S EXEMPT PURPOSE
1008,API CULTURAL CENTER INC,,731649335,OAKLAND,CA,501(C)3,200000,,FOR RECIPIENT'S EXEMPT PURPOSE
1009,APIARY FOR PRACTICAL SUPPORT INC,,872962443,NEW YORK,NY,501(C)3,12000,,FOR RECIPIENT'S EXEMPT PURPOSE
1010,APLA HEALTH & WELLNESS,,841661910,LOS ANGELES,CA,501(C)3,11500,,FOR RECIPIENT'S EXEMPT PURPOSE
1011,APNA FOUNDATION CORPORATION,,711021275,TUSCALOOSA,AL,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
1012,APOLLOS FIRE THE CLEVELAND BAROQUE ORCHESTRA,,341696842,CLEVELAND,OH,501(C)3,5500,,FOR RECIPIENT'S EXEMPT PURPOSE
1013,APOPO US INC,,471389723,WASHINGTON,DC,501(C)3,9000,,FOR RECIPIENT'S EXEMPT PURPOSE
1014,APOSTOLIC CHRISTIAN CHURCH,,382218440,BEVERLY HILLS,MI,501(C)3,11344,,FOR RECIPIENT'S EXEMPT PURPOSE
1015,APOSTOLIC CHRISTIAN CHURCH OF BELVI DERE,,363765095,BELVIDERE,IL,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
1016,APOSTOLIC CHRISTIAN CHURCH OF ELLIN GTON CT INC,,237357977,ELLINGTON,CT,501(C)3,20500,,FOR RECIPIENT'S EXEMPT PURPOSE
1017,APOSTOLIC CHRISTIAN CHURCH OF MINNEAPOLIS,,416099117,MENDOTA,MN,501(C)3,17500,,FOR RECIPIENT'S EXEMPT PURPOSE
1018,APOSTOLIC CHRISTIAN CHURCH OF ROANOKE IL,,370805111,ROANOKE,IL,501(C)3,10200,,FOR RECIPIENT'S EXEMPT PURPOSE
1019,APOSTOLIC CHRISTIAN CHURCH OF TREMONT IL,,370750775,TREMONT,IL,501(C)3,8500,,FOR RECIPIENT'S EXEMPT PURPOSE
1020,APOSTOLIC CHRISTIAN COUNSELING AND FAMILY SERVICES,,371394041,MORTON,IL,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
1021,APOSTOLIC CHRISTIAN HARVESTCALL,,203279241,WEST LAFAYETTE,IN,501(C)3,22600,,FOR RECIPIENT'S EXEMPT PURPOSE
1022,APOSTOLIC CHRISTIAN LIFEPOINTS INC,,237033585,MORTON,IL,501(C)3,6500,,FOR RECIPIENT'S EXEMPT PURPOSE
1023,APOSTOLIC FAITH CHURCH OF MECHANICSBURG,,251754422,MECHANICSBURG,PA,501(C)3,25760,,FOR RECIPIENT'S EXEMPT PURPOSE
1024,APOSTOLIC LUTHERAN CHURCH OF BRIGHTON MI,,382780117,BRIGHTON,MI,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
1025,APOSTOLIC NETWORK OF GLOBAL AWAKENING INC,,203938700,MECHANICSBURG,PA,501(C)3,55100,,FOR RECIPIENT'S EXEMPT PURPOSE
1026,APPALACHIA SERVICE PROJECT INC,,620989383,JOHNSON CITY,TN,501(C)3,25200,,FOR RECIPIENT'S EXEMPT PURPOSE
1027,APPALACHIAN INSTITUTE FOR CREATIVE LEARNING,,621866565,NASHVILLE,TN,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
1028,APPALACHIAN MOUNTAIN ADVOCATES INC,,550781483,LEWISBURG,WV,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
1029,APPALACHIAN MOUNTAIN CLUB,,046001677,CHARLESTOWN,MA,501(C)3,375684,,FOR RECIPIENT'S EXEMPT PURPOSE
1030,APPALACHIAN REGIONAL HEALTHCARE FOUNDATION,,204625618,BOONE,NC,501(C)3,30000,,FOR RECIPIENT'S EXEMPT PURPOSE
1031,APPALACHIAN STATE UNIVERSITY FOUNDATION INC,,237099379,BOONE,NC,501(C)3,21525,,FOR RECIPIENT'S EXEMPT PURPOSE
1032,APPALACHIAN TRAIL CONSERVANCY,,526046689,HARPERS FERRY,WV,501(C)3,38000,,FOR RECIPIENT'S EXEMPT PURPOSE
1033,APPALACHIAN VOICES,,562049956,BOONE,NC,501(C)3,13000,,FOR RECIPIENT'S EXEMPT PURPOSE
1034,APPARENT WINDS,,874332088,NORTH CHARLESTON,SC,501(C)3,65500,,FOR RECIPIENT'S EXEMPT PURPOSE
1035,APPELLATE PROJECT INC,,843852810,WASHINGTON,DC,501(C)3,10500,,FOR RECIPIENT'S EXEMPT PURPOSE
1036,APPLE HILL CENTER FOR CHAMBER MUSIC INC,,237135782,SULLIVAN,NH,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
1037,APPLESEED FOUNDATION INC,,521835698,WASHINGTON,DC,501(C)3,12000,,FOR RECIPIENT'S EXEMPT PURPOSE
1038,APPLETON ALLIANCE CHURCH INC,,391345185,APPLETON,WI,501(C)3,50721,,FOR RECIPIENT'S EXEMPT PURPOSE
1039,APPROPRIATE TECHNOLOGY COLLABORATIVE,,262097078,ANN ARBOR,MI,501(C)3,5660,,FOR RECIPIENT'S EXEMPT PURPOSE
1040,AQUARIUM OF THE PACIFIC,,330532354,LONG BEACH,CA,501(C)3,18000,,FOR RECIPIENT'S EXEMPT PURPOSE
1041,AQUATIC LIFE INSTITUTE INC,,873020380,MAMARONECK,NY,501(C)3,20000,,FOR RECIPIENT'S EXEMPT PURPOSE
1042,AQUIDNECK LAND TRUST,,223073770,MIDDLETOWN,RI,501(C)3,26000,,FOR RECIPIENT'S EXEMPT PURPOSE
1043,AQUINAS AT DARTMOUTH INC,,020275080,HANOVER,NH,501(C)3,5750,,FOR RECIPIENT'S EXEMPT PURPOSE
1044,AQUINAS COLLEGE INC,,381367080,GRAND RAPIDS,MI,501(C)3,20000,,FOR RECIPIENT'S EXEMPT PURPOSE
1045,ARAB AMERICAN CULTURAL AND COMMUNITY CENTER,,760491400,HOUSTON,TX,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
1046,ARAB AMERICAN MEDICAL ASSOCIATION,,760413463,HOUSTON,TX,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
1047,ARAB-AMERICAN FAMILY SUPPORT CENTER INC,,113167245,BROOKLYN,NY,501(C)3,12500,,FOR RECIPIENT'S EXEMPT PURPOSE
1048,ARBORETUM FOUNDATION,,910613583,SEATTLE,WA,501(C)3,7150,,FOR RECIPIENT'S EXEMPT PURPOSE
1049,ARC MINNESOTA INC,,410795254,SAINT PAUL,MN,501(C)3,10500,,FOR RECIPIENT'S EXEMPT PURPOSE
1050,ARC OF PRINCE GEORGES COUNTY INC,,520715246,UPPER MARLBORO,MD,501(C)3,11000,,FOR RECIPIENT'S EXEMPT PURPOSE
1051,ARC RESEARCH INSTITUTE,,871920284,PALO ALTO,CA,501(C)3,12000000,,FOR RECIPIENT'S EXEMPT PURPOSE
1052,ARC STAGES INC,,134161658,PLEASANTVILLE,NY,501(C)3,95000,,FOR RECIPIENT'S EXEMPT PURPOSE
1053,ARCADIA FOUNDATION,,990335929,HONOLULU,HI,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
1054,ARCADIA UNIVERSITY,,231352620,GLENSIDE,PA,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
1055,ARCH CITY DEFENDERS INC,,800471494,SAINT LOUIS,MO,501(C)3,85500,,FOR RECIPIENT'S EXEMPT PURPOSE
1056,ARCH STREET MEETING HOUSE PRESERVATION TRUST,,454125404,PHILADELPHIA,PA,501(C)3,32500,,FOR RECIPIENT'S EXEMPT PURPOSE
1057,ARCHAEOLOGY SOUTHWEST,,860640183,TUCSON,AZ,501(C)3,5500,,FOR RECIPIENT'S EXEMPT PURPOSE
1058,ARCHANGEL MICHAELS ORTHODOX CHURCH,,340801318,BROADVIEW HEIGHTS,OH,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
1059,ARCHBISHOP CURLEY HIGH SCHOOL,,520740597,BALTIMORE,MD,501(C)3,9000,,FOR RECIPIENT'S EXEMPT PURPOSE
1060,ARCHBISHOP FRANCIS NORBERT BLANCHET SCHOOL,,931171184,SALEM,OR,501(C)3,50000,,FOR RECIPIENT'S EXEMPT PURPOSE
1061,ARCHBISHOP IAKOVOS LEADERSHIP 100 ENDOWMENT FUND I,,311472094,NEW YORK,NY,501(C)3,8050,,FOR RECIPIENT'S EXEMPT PURPOSE
1062,ARCHBISHOP MCNICHOLAS HIGH SCHOOL,,311097305,CINCINNATI,OH,501(C)3,115000,,FOR RECIPIENT'S EXEMPT PURPOSE
1063,ARCHBISHOP MOELLER HIGH SCHOOL,,310624667,CINCINNATI,OH,501(C)3,31000,,FOR RECIPIENT'S EXEMPT PURPOSE
1064,ARCHBISHOP MOLLOY HIGH SCHOOL,,111848825,JAMAICA,NY,501(C)3,47500,,FOR RECIPIENT'S EXEMPT PURPOSE
1065,ARCHBISHOP RUMMEL HIGH SCHOOL,,720565027,METAIRIE,LA,501(C)3,50000,,FOR RECIPIENT'S EXEMPT PURPOSE
1066,ARCHBISHOP RYAN SCHOOL FOR DEAF AND HARD OF HEARIN,,231698681,NORWOOD,PA,501(C)3,20500,,FOR RECIPIENT'S EXEMPT PURPOSE
1067,ARCHBISHOP STEPINAC HIGH SCHOOL,,270670780,WHITE PLAINS,NY,501(C)3,50000,,FOR RECIPIENT'S EXEMPT PURPOSE
1068,ARCHBRIDGE INSTITUTE,,474252296,WASHINGTON,DC,501(C)3,20000,,FOR RECIPIENT'S EXEMPT PURPOSE
1069,ARCHDIOCESE FOR THE MILITARY SERVICES USA,,131624090,WASHINGTON,DC,501(C)3,19502,,FOR RECIPIENT'S EXEMPT PURPOSE
1070,ARCHDIOCESE OF BALTIMORE CHANCERY INC,,520591535,BALTIMORE,MD,501(C)3,19019,,FOR RECIPIENT'S EXEMPT PURPOSE
1071,ARCHDIOCESE OF CINCINNATI,,310538501,CINCINNATI,OH,501(C)3,12080,,FOR RECIPIENT'S EXEMPT PURPOSE
1072,ARCHDIOCESE OF DENVER,,840499858,DENVER,CO,501(C)3,40200,,FOR RECIPIENT'S EXEMPT PURPOSE
1073,ARCHDIOCESE OF KANSAS CITY,,480559094,KANSAS CITY,KS,501(C)3,45550,,FOR RECIPIENT'S EXEMPT PURPOSE
1074,ARCHDIOCESE OF MIAMI,,590865839,MIAMI SHORES,FL,501(C)3,11500,,FOR RECIPIENT'S EXEMPT PURPOSE
1075,ARCHDIOCESE OF MIAMI INC,,650909504,MIAMI SHORES,FL,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
1076,ARCHDIOCESE OF MILWAUKEE,,390807221,SAINT FRANCIS,WI,501(C)3,29800,,FOR RECIPIENT'S EXEMPT PURPOSE
1077,ARCHDIOCESE OF NEW YORK,,133089351,NEW YORK,NY,501(C)3,58150,,FOR RECIPIENT'S EXEMPT PURPOSE
1078,ARCHDIOCESE OF NEW YORK,,133096713,NEW YORK,NY,501(C)3,62500,,FOR RECIPIENT'S EXEMPT PURPOSE
1079,ARCHDIOCESE OF NEWARK,,221487308,NEWARK,NJ,501(C)3,77750,,FOR RECIPIENT'S EXEMPT PURPOSE
1080,ARCHDIOCESE OF OKLAHOMA CITY PASTORAL OFFICE,,730632924,OKLAHOMA CITY,OK,501(C)3,26500,,FOR RECIPIENT'S EXEMPT PURPOSE
1081,ARCHDIOCESE OF PHILADELPHIA,,231360839,PHILADELPHIA,PA,501(C)3,6500,,FOR RECIPIENT'S EXEMPT PURPOSE
1082,ARCHDIOCESE OF PORTLAND IN OREGON,,930114100,PORTLAND,OR,501(C)3,10600,,FOR RECIPIENT'S EXEMPT PURPOSE
1083,ARCHDIOCESE OF SAN ANTONIO,,741109740,SAN ANTONIO,TX,501(C)3,12500,,FOR RECIPIENT'S EXEMPT PURPOSE
1084,ARCHDIOCESE OF SEATTLE,,910778147,SEATTLE,WA,501(C)3,21000,,FOR RECIPIENT'S EXEMPT PURPOSE
1085,ARCHDIOCESE OF ST LOUIS,,430653244,SAINT LOUIS,MO,501(C)3,158400,,FOR RECIPIENT'S EXEMPT PURPOSE
1086,ARCHITECTS & ENGINEERS FOR 911,,261532493,BERKELEY,CA,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
1087,ARCHITECTURAL FOUNDATION OF OREGON,,930822389,PORTLAND,OR,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
1088,ARCHMERE ACADEMY INC,,510066738,CLAYMONT,DE,501(C)3,10500,,FOR RECIPIENT'S EXEMPT PURPOSE
1089,ARCTIC BREEDS RESCUE,,455242403,PAYSON,UT,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
1090,ARDEN THEATRE COMPANY,,232521993,PHILADELPHIA,PA,501(C)3,37250,,FOR RECIPIENT'S EXEMPT PURPOSE
1091,AREA CHURCHES TOGETHER SERVING ACTS INC,,570826271,AIKEN,SC,501(C)3,9000,,FOR RECIPIENT'S EXEMPT PURPOSE
1092,AREIVIM,,134138869,HILLBURN,NY,501(C)3,5500,,FOR RECIPIENT'S EXEMPT PURPOSE
1093,ARESIS ENSEMBLE INC,,954122468,SANTA MONICA,CA,501(C)3,5500,,FOR RECIPIENT'S EXEMPT PURPOSE
1094,AREYVUT INC,,371463393,BERGENFIELD,NJ,501(C)3,15300,,FOR RECIPIENT'S EXEMPT PURPOSE
1095,ARF CHARITABLE FOUNDATION,,832786566,NEW YORK,NY,501(C)3,7000,,FOR RECIPIENT'S EXEMPT PURPOSE
1096,ARGENT FOUNDATION,,861771653,RUSTON,LA,501(C)3,50000,,FOR RECIPIENT'S EXEMPT PURPOSE
1097,ARIEL MINISTRIES,,741930400,SAN ANTONIO,TX,501(C)3,13000,,FOR RECIPIENT'S EXEMPT PURPOSE
1098,ARIEL RIVKA DANCE INC,,474452473,JERSEY CITY,NJ,501(C)3,57000,,FOR RECIPIENT'S EXEMPT PURPOSE
1099,ARIZONA ANIMAL WELFARE LEAGUE INC,,237149453,PHOENIX,AZ,501(C)3,9000,,FOR RECIPIENT'S EXEMPT PURPOSE
1100,ARIZONA BOSTON TERRIER RESCUE,,270633301,SCOTTSDALE,AZ,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
1101,ARIZONA CHRISTIAN UNIVERSITY,,860186050,GLENDALE,AZ,501(C)3,10500,,FOR RECIPIENT'S EXEMPT PURPOSE
1102,ARIZONA COMMUNITY FOUNDATION,,860348306,PHOENIX,AZ,501(C)3,43750,,FOR RECIPIENT'S EXEMPT PURPOSE
1103,ARIZONA FOOD BANK NETWORK,,860507679,PHOENIX,AZ,501(C)3,11500,,FOR RECIPIENT'S EXEMPT PURPOSE
1104,ARIZONA FRIENDS OF CHAMBER MUSIC,,860683043,TUCSON,AZ,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
1105,ARIZONA FRIENDS OF FOSTER CHILDREN FOUNDATION,,860468850,PHOENIX,AZ,501(C)3,95000,,FOR RECIPIENT'S EXEMPT PURPOSE
1106,ARIZONA HUMANE SOCIETY,,860135567,PHOENIX,AZ,501(C)3,12500,,FOR RECIPIENT'S EXEMPT PURPOSE
1107,ARIZONA KOREAN ALL NATIONAS CHURCH,,203754812,MESA,AZ,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
1108,ARIZONA MUSICFEST,,861034396,SCOTTSDALE,AZ,501(C)3,13500,,FOR RECIPIENT'S EXEMPT PURPOSE
1109,ARIZONA SONORA DESERT MUSEUM,,860111675,TUCSON,AZ,501(C)3,7000,,FOR RECIPIENT'S EXEMPT PURPOSE
1110,ARIZONA STATE UNIVERSITY FOUNDATION FOR A NEW AMER,,866051042,TEMPE,AZ,501(C)3,61200,,FOR RECIPIENT'S EXEMPT PURPOSE
1111,ARIZONA VETERINARY MEDICAL FOUNDATION,,860988887,PHOENIX,AZ,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
1112,ARIZOU DBA BASTA,,815268868,NEW YORK,NY,501(C)3,86000,,FOR RECIPIENT'S EXEMPT PURPOSE
1113,ARK OF THE RAINBOW CORPORATION,,461853922,DALLAS,TX,501(C)3,33000,,FOR RECIPIENT'S EXEMPT PURPOSE
1114,ARKANSAS ABORTION SUPPORT NETWORK,,812441571,SHERWOOD,AR,501(C)3,5500,,FOR RECIPIENT'S EXEMPT PURPOSE
1115,ARKANSAS ADVOCATES FOR CHILDREN AND FAMILIES,,710492205,LITTLE ROCK,AR,501(C)3,8677,,FOR RECIPIENT'S EXEMPT PURPOSE
1116,ARKANSAS CHILDRENS FOUNDATION,,710568795,LITTLE ROCK,AR,501(C)3,20500,,FOR RECIPIENT'S EXEMPT PURPOSE
1117,ARKANSAS EDUCATIONAL TELECOMMUNICATIONS NETWORK FD,,710592505,CONWAY,AR,501(C)3,21000,,FOR RECIPIENT'S EXEMPT PURPOSE
1118,ARKANSAS MUSEUM OF FINE ARTS FOUNDATION,,237337495,LITTLE ROCK,AR,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
1119,ARLEKIN PLAYERS THEATRE,,273380121,NEEDHAM HEIGHTS,MA,501(C)3,8000,,FOR RECIPIENT'S EXEMPT PURPOSE
1120,ARLINGTON COMMUNITY FOUNDATION,,541602838,ARLINGTON,VA,501(C)3,141000,,FOR RECIPIENT'S EXEMPT PURPOSE
1121,ARLINGTON EATS INC,,475005730,ARLINGTON,MA,501(C)3,11304,,FOR RECIPIENT'S EXEMPT PURPOSE
1122,ARLINGTON FOOD ASSISTANCE CENTER,,541473207,ARLINGTON,VA,501(C)3,42750,,FOR RECIPIENT'S EXEMPT PURPOSE
1123,ARLINGTON LIBRARIES FOUNDATION INC,,204090359,ARLINGTON,MA,501(C)3,10873,,FOR RECIPIENT'S EXEMPT PURPOSE
1124,ARLINGTON SYMPHONY ORCHESTRA INC,,752941132,ARLINGTON,TX,501(C)3,325000,,FOR RECIPIENT'S EXEMPT PURPOSE
1125,ARM IN ARM INC,,223198464,TRENTON,NJ,501(C)3,22900,,FOR RECIPIENT'S EXEMPT PURPOSE
1126,ARMAND HAMMER UNITED WORLD COLLEGE OF THE AMERICAN,,850297355,MONTEZUMA,NM,501(C)3,8000,,FOR RECIPIENT'S EXEMPT PURPOSE
1127,ARMENIAN CHURCH CHARITIES,,824404658,HOUSTON,TX,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
1128,ARMENIAN GENERAL BENEVOLENT UNION,,135600421,PASADENA,CA,501(C)3,13500,,FOR RECIPIENT'S EXEMPT PURPOSE
1129,ARMENIAN MISSIONARY ASSOC OF AMER INC,,135670954,PARAMUS,NJ,501(C)3,5500,,FOR RECIPIENT'S EXEMPT PURPOSE
1130,ARMS CONTROL ASSOCIATION,,237124588,WASHINGTON,DC,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
1131,ARMS OF LOVE INTERNATIONAL INC,,770527246,COSTA MESA,CA,501(C)3,10600,,FOR RECIPIENT'S EXEMPT PURPOSE
1132,ARMY EMERGENCY RELIEF,,530196552,ARLINGTON,VA,501(C)3,8501,,FOR RECIPIENT'S EXEMPT PURPOSE
1133,ARMY HISTORICAL FOUNDATION INC,,521367225,FORT BELVOIR,VA,501(C)3,151000,,FOR RECIPIENT'S EXEMPT PURPOSE
1134,ARMY WEST POINT ATHLETIC ASSOCIATION INC,,474457035,WEST POINT,NY,501(C)3,45000,,FOR RECIPIENT'S EXEMPT PURPOSE
1135,AROGYA,,272091051,SPRING HOUSE,PA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
1136,ARRAY EDUCATION INC,,261525207,NEW YORK,NY,501(C)3,100000,,FOR RECIPIENT'S EXEMPT PURPOSE
1137,ARROW ROCK LYCEUM,,440656877,ARROW ROCK,MO,501(C)3,5400,,FOR RECIPIENT'S EXEMPT PURPOSE
1138,ARROW STREET ARTS INC,,842280321,BURLINGTON,VT,501(C)3,1250000,,FOR RECIPIENT'S EXEMPT PURPOSE
1139,ARROYOS & FOOTHILLS CONSERVANCY,,954790045,PASADENA,CA,501(C)3,25500,,FOR RECIPIENT'S EXEMPT PURPOSE
1140,ARRUPE JESUIT HIGH SCHOOL,,020628872,DENVER,CO,501(C)3,143849,,FOR RECIPIENT'S EXEMPT PURPOSE
1141,ARS NOVA THEATER I INC,,800339038,NEW YORK,NY,501(C)3,20750,,FOR RECIPIENT'S EXEMPT PURPOSE
1142,ARSENAL FOOTBALL CLUB INC,,251882653,GIBSONIA,PA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
1143,ARSHA-VIDYA-PITAM,,942839344,SAYLORSBURG,PA,501(C)3,5601,,FOR RECIPIENT'S EXEMPT PURPOSE
1144,ART AIDS ART,,912199364,ALTADENA,CA,501(C)3,16000,,FOR RECIPIENT'S EXEMPT PURPOSE
1145,ART CENTER COLLEGE OF DESIGN,,951921340,PASADENA,CA,501(C)3,29000,,FOR RECIPIENT'S EXEMPT PURPOSE
1146,ART ENABLES,,522296718,WASHINGTON,DC,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
1147,ART INSTITUTE OF CHICAGO,,362167725,CHICAGO,IL,501(C)3,2281120,,FOR RECIPIENT'S EXEMPT PURPOSE
1148,ART OF LIVING FOUNDATION,,770240101,FAIRFIELD,IA,501(C)3,17500,,FOR RECIPIENT'S EXEMPT PURPOSE
