row,recipient,recipient_line2,ein,city,state,irc_section,cash_amount,noncash_amount,purpose
198,ACTION FOR THE CLIMATE EMERGENCY,,263106566,CHARLESTOWN,MA,501(C)3,5500,,FOR RECIPIENT'S EXEMPT PURPOSE
199,ACTION INTERNATIONAL MINISTRIES,,510163499,MOUNTLAKE TERRACE,WA,501(C)3,59500,,FOR RECIPIENT'S EXEMPT PURPOSE
200,ACTION RESOURCES INTERNATIONAL,,841296410,LARAMIE,WY,501(C)3,7000,,FOR RECIPIENT'S EXEMPT PURPOSE
201,ACTIVATE GLOBAL INC,,475502184,BERKELEY,CA,501(C)3,3366667,,FOR RECIPIENT'S EXEMPT PURPOSE
202,ACTIVATING CHANGE INC,,880922290,WILMINGTON,DE,501(C)3,12500,,FOR RECIPIENT'S EXEMPT PURPOSE
203,ACTIVE MINDS INC,,200587172,WASHINGTON,DC,501(C)3,37200,,FOR RECIPIENT'S EXEMPT PURPOSE
204,ACTIVE TRANSPORTATION ALLIANCE,,363385886,CHICAGO,IL,501(C)3,5750,,FOR RECIPIENT'S EXEMPT PURPOSE
205,ACTIVITIVES BEYOND THE CLASSROOM,,352222723,CINCINNATI,OH,501(C)3,7000,,FOR RECIPIENT'S EXEMPT PURPOSE
206,ACTON AGUA DULCE UNIFIED SCHOOL DISTRICT,,956002968,ACTON,CA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
207,ACTON INSTITUTE FOR THE STUDY OF RELIGION AND LIBE,,382926822,GRAND RAPIDS,MI,501(C)3,9500,,FOR RECIPIENT'S EXEMPT PURPOSE
208,ACTS CHURCH LAKEWAY,,743017234,LAKEWAY,TX,501(C)3,27500,,FOR RECIPIENT'S EXEMPT PURPOSE
209,ACTS COMMUNITY DEVELOPMENT CORPORATION,,391837474,MILWAUKEE,WI,501(C)3,553500,,FOR RECIPIENT'S EXEMPT PURPOSE
210,ACTS LEGACY FOUNDATION INC,,912161987,FORT WASHINGTON,PA,501(C)3,15500,,FOR RECIPIENT'S EXEMPT PURPOSE
211,ACTS OF WISDOM,,464531619,CYPRESS,TX,501(C)3,7200,,FOR RECIPIENT'S EXEMPT PURPOSE
212,ACUMEN FUND INC,,134166228,NEW YORK CITY,NY,501(C)3,19500,,FOR RECIPIENT'S EXEMPT PURPOSE
213,ACUPUNCTURE FOR THE PEOPLE FOUNDATION INC,,933126957,ST PETERSBURG,FL,501(C)3,50000,,FOR RECIPIENT'S EXEMPT PURPOSE
214,AD FONTES EDUCATIONAL TRUST,,541780628,CENTREVILLE,VA,501(C)3,20000,,FOR RECIPIENT'S EXEMPT PURPOSE
215,ADA BIBLE CHURCH,,383086516,ADA,MI,501(C)3,21500,,FOR RECIPIENT'S EXEMPT PURPOSE
216,ADA HOWE KENT MEMORIAL SHELTER INC,,237007068,CALVERTON,NY,501(C)3,5500,,FOR RECIPIENT'S EXEMPT PURPOSE
217,ADA JENKINS FAMILIES AND CAREERS DEVELOPMENT CENTE,,561927067,DAVIDSON,NC,501(C)3,34000,,FOR RECIPIENT'S EXEMPT PURPOSE
218,ADAM J LEWIS ACADEMY,,453859735,BRIDGEPORT,CT,501(C)3,431190,,FOR RECIPIENT'S EXEMPT PURPOSE
219,ADAMAH INC,,432080719,REISTERSTOWN,MD,501(C)3,59800,,FOR RECIPIENT'S EXEMPT PURPOSE
220,ADAMS COUNTY COMMUNITY FOUNDATION INC,,261404848,GETTYSBURG,PA,501(C)3,6700,,FOR RECIPIENT'S EXEMPT PURPOSE
221,ADAMS COUNTY HISTORICAL SOCIETY,,237258494,GETTYSBURG,PA,501(C)3,13000,,FOR RECIPIENT'S EXEMPT PURPOSE
222,ADAPT COMMUNITY NETWORK,,135654532,NEW YORK CITY,NY,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
223,ADAPTIVE SPORTS CENTER OF CRESTED BUTTE INC,,841063447,CRESTED BUTTE,CO,501(C)3,37500,,FOR RECIPIENT'S EXEMPT PURPOSE
224,ADAPTIVE SPORTS FOUNDATION INC,,141823155,WINDHAM,NY,501(C)3,40000,,FOR RECIPIENT'S EXEMPT PURPOSE
225,ADAPTIVE SPORTS PROGRAM NEW MEXICO INC,,850403958,SANTA FE,NM,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
226,ADAS ISRAEL HEBREW CONGREGATION,,530196563,WASHINGTON,DC,501(C)3,83792,,FOR RECIPIENT'S EXEMPT PURPOSE
227,ADAT ARI EL,,237366318,VALLEY VILLAGE,CA,501(C)3,22000,,FOR RECIPIENT'S EXEMPT PURPOSE
228,ADAT SHALOM RECONSTRUCTIONIST,,521763027,BETHESDA,MD,501(C)3,17520,,FOR RECIPIENT'S EXEMPT PURPOSE
229,ADDISON GILBERT SOCIETY INC,,464371382,BURLINGTON,MA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
230,ADELANTE LATINA INC,,464288885,BALTIMORE,MD,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
231,ADELPHI UNIVERSITY,,111630741,GARDEN CITY,NY,501(C)3,50000,,FOR RECIPIENT'S EXEMPT PURPOSE
232,ADF FOUNDATION,,861158500,SCOTTSDALE,AZ,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
233,ADI ISRAEL FOUNDATION,,300456686,NEW YORK CITY,NY,501(C)3,42500,,FOR RECIPIENT'S EXEMPT PURPOSE
234,ADIRONDACK COUNCIL,,141594386,ELIZABETHTOWN,NY,501(C)3,51500,,FOR RECIPIENT'S EXEMPT PURPOSE
235,ADIRONDACK EXPLORER INC,,141781617,SARANAC LAKE,NY,501(C)3,55500,,FOR RECIPIENT'S EXEMPT PURPOSE
236,ADIRONDACK FOUNDATION,,161535724,LAKE PLACID,NY,501(C)3,45797,,FOR RECIPIENT'S EXEMPT PURPOSE
237,ADIRONDACK HISTORICAL ASSOCIATION,,135635801,BLUE MOUNTAIN LAKE,NY,501(C)3,8500,,FOR RECIPIENT'S EXEMPT PURPOSE
238,ADIRONDACK LAND TRUST INC,,222559576,KEENE,NY,501(C)3,29000,,FOR RECIPIENT'S EXEMPT PURPOSE
239,ADIRONDACK MEDICAL CENTER FOUNDATION,,161528554,SARANAC LAKE,NY,501(C)3,36000,,FOR RECIPIENT'S EXEMPT PURPOSE
240,ADIRONDACK MOUNTAIN CLUB INC,,150586270,LAKE PLACID,NY,501(C)3,29500,,FOR RECIPIENT'S EXEMPT PURPOSE
241,ADIRONDACK NORTH COUNTRY ASSOCIATION INC,,150563934,SARANAC LAKE,NY,501(C)3,13500,,FOR RECIPIENT'S EXEMPT PURPOSE
242,ADIRONDACK SKI TOURING COUNCIL INC,,141690270,LAKE PLACID,NY,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
243,ADLER PLANETARIUM,,366210902,CHICAGO,IL,501(C)3,7000,,FOR RECIPIENT'S EXEMPT PURPOSE
244,ADM CAPITAL FOUNDATION INC,,262069322,QUINCY,MA,501(C)3,30000,,FOR RECIPIENT'S EXEMPT PURPOSE
245,ADMINISTER JUSTICE,,453450789,ELGIN,IL,501(C)3,12000,,FOR RECIPIENT'S EXEMPT PURPOSE
246,ADMIRAL NIMITZ FOUNDATION,,741492692,FREDERICKSBURG,TX,501(C)3,12000,,FOR RECIPIENT'S EXEMPT PURPOSE
247,ADMIRALS COVE FOUNDATION,,593786373,JUPITER,FL,501(C)3,22172,,FOR RECIPIENT'S EXEMPT PURPOSE
248,ADOLESCENT COUNSELING SERVICES,,510192551,REDWOOD CITY,CA,501(C)3,16750,,FOR RECIPIENT'S EXEMPT PURPOSE
249,ADOLPH H SCHREIBER HEBREW ACADEMY OF ROCKLAND,,131889110,NEW CITY,NY,501(C)3,28000,,FOR RECIPIENT'S EXEMPT PURPOSE
250,ADONAI PARTNERS INC,,205797965,SILVER SPRING,MD,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
251,ADOPT A FAMILY OF MARIN,,680239712,SAN RAFAEL,CA,501(C)3,6500,,FOR RECIPIENT'S EXEMPT PURPOSE
252,ADOPT A PLATOON,,742918904,SAN BENITO,TX,501(C)3,7270,,FOR RECIPIENT'S EXEMPT PURPOSE
253,ADOPT A SHADCHAN CORP,,831472484,LAKEWOOD,NJ,501(C)3,30000,,FOR RECIPIENT'S EXEMPT PURPOSE
254,ADOPT-A-CLASSROOM INC,,650828272,MINNEAPOLIS,MN,501(C)3,12565,,FOR RECIPIENT'S EXEMPT PURPOSE
255,ADOPT-A-FAMILY OF THE PALM BEACHES INC,,592471253,LAKE WORTH BEACH,FL,501(C)3,22500,,FOR RECIPIENT'S EXEMPT PURPOSE
256,ADOPT-A-NATIVE-ELDER,,870490211,PARK CITY,UT,501(C)3,5500,,FOR RECIPIENT'S EXEMPT PURPOSE
257,ADOPTION CENTER OF ILLINOIS,,363532803,CHICAGO,IL,501(C)3,11000,,FOR RECIPIENT'S EXEMPT PURPOSE
258,ADOPTION OPTION INC,,481177496,OVERLAND PARK,KS,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
259,ADORABLE MUTTS RESCUE,,464761200,HOUSTON,TX,501(C)3,9500,,FOR RECIPIENT'S EXEMPT PURPOSE
260,ADRIAN DOMINICAN SISTERS,,381879966,ADRIAN,MI,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
261,ADULTS AND YOUTH UNITED DEVELOPMENT ASSOCIATION IN,,742696297,SAN ELIZARIO,TX,501(C)3,150000,,FOR RECIPIENT'S EXEMPT PURPOSE
262,ADVANCE COMMUNITY,,237087997,PHOENIX,AZ,501(C)3,20000,,FOR RECIPIENT'S EXEMPT PURPOSE
263,ADVANCE COMMUNITY CHURCH INC,,463769505,GIBSONIA,PA,501(C)3,30000,,FOR RECIPIENT'S EXEMPT PURPOSE
264,ADVANCE ILLINOIS NFP,,262052733,CHICAGO,IL,501(C)3,11000,,FOR RECIPIENT'S EXEMPT PURPOSE
265,ADVANCE TRANSIT INC,,222558708,WILDER,VT,501(C)3,50000,,FOR RECIPIENT'S EXEMPT PURPOSE
266,ADVANCEMENT FOR RURAL KIDS INC,,300559592,NEW YORK CITY,NY,501(C)3,31500,,FOR RECIPIENT'S EXEMPT PURPOSE
267,ADVANCEMENT PROJECT EDUCATION FUND,,874702350,WASHINGTON,DC,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
268,ADVANCING AMERICAN FREEDOM FOUNDATION INC,,872090900,WASHINGTON,DC,501(C)3,20000,,FOR RECIPIENT'S EXEMPT PURPOSE
269,ADVANCING GIRLS' EDUCATION IN AFRICA,,270143166,WASHINGTON,DC,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
270,ADVANCING NATIVE MISSIONS,,752402759,AFTON,VA,501(C)3,11800,,FOR RECIPIENT'S EXEMPT PURPOSE
271,ADVANTAGE SPORTS ACADEMY LLC,,454804012,KAILUA,HI,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
272,ADVENT EPISCOPAL DAY SCHOOL INC,,630505650,BIRMINGHAM,AL,501(C)3,6500,,FOR RECIPIENT'S EXEMPT PURPOSE
273,ADVENT LUTHERAN CHURCH,,561182420,CHARLOTTE,NC,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
274,ADVENT LUTHERAN CHURCH OF MELBOURNE INC,,592256683,MELBOURNE,FL,501(C)3,10500,,FOR RECIPIENT'S EXEMPT PURPOSE
275,ADVENTHEALTH FOUNDATION INC,,592219301,ALTAMONTE SPRINGS,FL,501(C)3,27500,,FOR RECIPIENT'S EXEMPT PURPOSE
276,ADVENTIST DEVELOPMENT AND RELIEF AGENCY INTERNATIO,,521314847,SILVER SPRING,MD,501(C)3,71500,,FOR RECIPIENT'S EXEMPT PURPOSE
277,ADVENTIST HEALTH INTERNATIONAL,,330940020,LOMA LINDA,CA,501(C)3,20500,,FOR RECIPIENT'S EXEMPT PURPOSE
278,ADVENTURE CYCLING ASSOCIATION,,237427629,MISSOULA,MT,501(C)3,23500,,FOR RECIPIENT'S EXEMPT PURPOSE
279,ADVENTURE SCIENTISTS,,453345338,BOZEMAN,MT,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
280,ADVENTURELAND INSTITUTE INC,,883156762,MIAMI BEACH,FL,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
281,ADVENTURES IN MISSIONS INC,,650133113,GAINESVILLE,GA,501(C)3,68060,,FOR RECIPIENT'S EXEMPT PURPOSE
282,ADVICE & AID PREGNANCY CENTERS INC,,481055953,OVERLAND PARK,KS,501(C)3,11000,,FOR RECIPIENT'S EXEMPT PURPOSE
283,ADVOCATE CHARITABLE FOUNDATION,,363297360,OAK BROOK,IL,501(C)3,24000,,FOR RECIPIENT'S EXEMPT PURPOSE
284,ADVOCATES AGAINST FAMILY VIOLENCE INC,,141866709,CALDWELL,ID,501(C)3,50000,,FOR RECIPIENT'S EXEMPT PURPOSE
285,ADVOCATES FOR CHILDREN OF NEW YORK INC,,112247307,NEW YORK CITY,NY,501(C)3,10165,,FOR RECIPIENT'S EXEMPT PURPOSE
286,ADVOCATES FOR THE WEST INC,,061654062,BOISE,ID,501(C)3,45040,,FOR RECIPIENT'S EXEMPT PURPOSE
287,ADVOCATES FOR TRANS EQUALITY EDUCATION FUND,,412090291,WASHINGTON,DC,501(C)3,41750,,FOR RECIPIENT'S EXEMPT PURPOSE
288,ADVOCATES FOR VICTIMS OF ABUSE IN LANGLADE COUNTY,,391374621,ANTIGO,WI,501(C)3,20000,,FOR RECIPIENT'S EXEMPT PURPOSE
289,ADVOCATES FOR VICTIMS OF ASSAULT INC,,840950954,FRISCO,CO,501(C)3,20000,,FOR RECIPIENT'S EXEMPT PURPOSE
290,ADVOCATES FOUNDATION,,812731038,LOS ANGELES,CA,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
291,ADVOCATES INTERNATIONAL INC,,541646669,FAIRFAX,VA,501(C)3,8000,,FOR RECIPIENT'S EXEMPT PURPOSE
292,ADVOCATES PROTECTING CHILDREN,,873081103,ARLINGTON,VA,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
293,AEON,,411558711,MINNEAPOLIS,MN,501(C)3,7700,,FOR RECIPIENT'S EXEMPT PURPOSE
294,AEON AMERICA INC,,813741044,NEW YORK CITY,NY,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
295,AERIAL RECOVERY,,824664854,NASHVILLE,TN,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
296,AERIE AFRICA INC,,270382888,WASHINGTON CROSSING,PA,501(C)3,79000,,FOR RECIPIENT'S EXEMPT PURPOSE
297,AEROSPACE MACHINISTS JOINT TRAINING COMMUNITY,,263339866,KENT,WA,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
298,AFFIRMATION LGBTQ MORMONS FAMILIES & FRIENDS,,954298774,SALT LAKE CITY,UT,501(C)3,7200,,FOR RECIPIENT'S EXEMPT PURPOSE
299,AFFORDABLE HOMES & COMMUNITIES (AHC),,541026365,ARLINGTON,VA,501(C)3,10500,,FOR RECIPIENT'S EXEMPT PURPOSE
300,AFFORDABLE HOUSING INSTITUTE INC,,920185895,BOSTON,MA,501(C)3,25500,,FOR RECIPIENT'S EXEMPT PURPOSE
301,AFRICA 180 INC,,460825347,REDDING,CA,501(C)3,60000,,FOR RECIPIENT'S EXEMPT PURPOSE
302,AFRICA 2030 INC,,852070854,TAMPA,FL,501(C)3,8500,,FOR RECIPIENT'S EXEMPT PURPOSE
303,AFRICA EXCHANGE,,541850816,CEDAR GROVE,NC,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
304,AFRICA INLAND MISSION INTERNATIONAL INCORPORATED,,111873101,PEACHTREE CITY,GA,501(C)3,151450,,FOR RECIPIENT'S EXEMPT PURPOSE
305,AFRICA MISSIONS ASSOCIATION,,472648788,HELOTES,TX,501(C)3,24000,,FOR RECIPIENT'S EXEMPT PURPOSE
306,AFRICA NETWORK EVANGELISM TASK,,330532248,FRISCO,TX,501(C)3,12000,,FOR RECIPIENT'S EXEMPT PURPOSE
307,AFRICA NEW LIFE MINISTRIES INTERNATIONAL,,481291935,PORTLAND,OR,501(C)3,30400,,FOR RECIPIENT'S EXEMPT PURPOSE
308,AFRICAN AMERICAN TEACHING FELLOWS OF CHARLOTTESVIL,,830413067,CHARLOTTESVILLE,VA,501(C)3,10500,,FOR RECIPIENT'S EXEMPT PURPOSE
309,AFRICAN CHILDRENS MISSION INC,,631173214,BIRMINGHAM,AL,501(C)3,14000,,FOR RECIPIENT'S EXEMPT PURPOSE
310,AFRICAN LEADERSHIP FOUNDATION,,830425133,NEW YORK CITY,NY,501(C)3,26500,,FOR RECIPIENT'S EXEMPT PURPOSE
311,AFRICAN LIBRARY PROJECT,,651261685,MT ROYAL,NJ,501(C)3,8750,,FOR RECIPIENT'S EXEMPT PURPOSE
312,AFRICAN MISSION HEALTHCARE,,273663856,DELAND,FL,501(C)3,31500,,FOR RECIPIENT'S EXEMPT PURPOSE
313,AFRICAN PARKS FOUNDATION OF AMERICA,,300241904,WASHINGTON,DC,501(C)3,64000,,FOR RECIPIENT'S EXEMPT PURPOSE
314,AFRICAN WILDLIFE FOUNDATION,,520781390,WASHINGTON,DC,501(C)3,149000,,FOR RECIPIENT'S EXEMPT PURPOSE
315,AFRO AMERICAN HISTORICAL ASSOC OF FAUQUIER COUNTY,,541853798,THE PLAINS,VA,501(C)3,35000,,FOR RECIPIENT'S EXEMPT PURPOSE
316,AFS-USA,,391711417,NEW YORK CITY,NY,501(C)3,22500,,FOR RECIPIENT'S EXEMPT PURPOSE
317,AFYA FOUNDATION INC,,261300361,YONKERS,NY,501(C)3,16000,,FOR RECIPIENT'S EXEMPT PURPOSE
318,AGA KHAN FOUNDATION USA,,521231983,WASHINGTON,DC,501(C)3,76200,,FOR RECIPIENT'S EXEMPT PURPOSE
319,AGAINST MALARIA FOUNDATION (US),,203069841,KANSAS CITY,MO,501(C)3,588578,,FOR RECIPIENT'S EXEMPT PURPOSE
320,AGAPE ADOPTIONS AMERICANS ADOPTING ORPHANS,,271947222,SUMNER,WA,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
321,AGAPE AIDS ORPHAN CARE,,200452537,MEDFIELD,MA,501(C)3,15604,,FOR RECIPIENT'S EXEMPT PURPOSE
322,AGAPE CHILDREN'S MINISTRY INC,,204191319,MODESTO,CA,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
323,AGAPE DEVELOPMENT MINISTRIES,,202095072,HOUSTON,TX,501(C)3,5500,,FOR RECIPIENT'S EXEMPT PURPOSE
324,AGAPE FLIGHTS INC,,592057436,VENICE,FL,501(C)3,11500,,FOR RECIPIENT'S EXEMPT PURPOSE
325,AGAPE GLOBAL MISSION PARTNERS INC,,830798037,BLUE BELL,PA,501(C)3,30000,,FOR RECIPIENT'S EXEMPT PURPOSE
326,AGAPE GLOBAL VOLUNTEERS,,881580362,TERRELL,TX,501(C)3,6500,,FOR RECIPIENT'S EXEMPT PURPOSE
327,AGAPE INTERNATIONAL MISSIONS,,943100052,ROSEVILLE,CA,501(C)3,38500,,FOR RECIPIENT'S EXEMPT PURPOSE
328,AGAPE KURE BEACH MINISTRIES INC,,561343563,FUQUAY VARINA,NC,501(C)3,20500,,FOR RECIPIENT'S EXEMPT PURPOSE
329,AGAPE OF CENTRAL ALABAMA INC,,630743701,MONTGOMERY,AL,501(C)3,23400,,FOR RECIPIENT'S EXEMPT PURPOSE
330,AGAPE RANCH INC,,921555047,VERONA,WI,501(C)3,6250,,FOR RECIPIENT'S EXEMPT PURPOSE
331,AGAPE VN,,680663235,LONG BEACH,CA,501(C)3,10040,,FOR RECIPIENT'S EXEMPT PURPOSE
332,AGARITA CHAMBER PLAYERS,,824695428,SAN ANTONIO,TX,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
333,AGATE HOUSING & SERVICES,,010639118,MINNEAPOLIS,MN,501(C)3,6500,,FOR RECIPIENT'S EXEMPT PURPOSE
334,AGGIELAND HUMANE SOCIETY,,742150288,BRYAN,TX,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
335,AGGIELAND PREGNANCY OUTREACH,,742893803,COLLEGE STATION,TX,501(C)3,207000,,FOR RECIPIENT'S EXEMPT PURPOSE
336,AGING RESOURCES OF DOUGLAS COUNTY,,825166064,CASTLE ROCK,CO,501(C)3,45000,,FOR RECIPIENT'S EXEMPT PURPOSE
337,AGING WITH DIGNITY INC,,593367487,TALLAHASSEE,FL,501(C)3,11000,,FOR RECIPIENT'S EXEMPT PURPOSE
338,AGNES SCOTT COLLEGE,,580566116,DECATUR,GA,501(C)3,51500,,FOR RECIPIENT'S EXEMPT PURPOSE
339,AGOURA BIBLE FELLOWSHIP,,953558099,AGOURA HILLS,CA,501(C)3,7000,,FOR RECIPIENT'S EXEMPT PURPOSE
340,AGRACE HOSPICECARE FOUNDATION INC,,300001703,FITCHBURG,WI,501(C)3,11500,,FOR RECIPIENT'S EXEMPT PURPOSE
341,AGRICULTURE AND LAND BASED TRAINING ASSOCIATION,,770566055,SALINAS,CA,501(C)3,150000,,FOR RECIPIENT'S EXEMPT PURPOSE
342,AGROS INTERNATIONAL,,911276578,SEATTLE,WA,501(C)3,8000,,FOR RECIPIENT'S EXEMPT PURPOSE
343,AGUDAS BNEI TORAH OF AMERICA INC,,823316597,LAKEWOOD,NJ,501(C)3,15500,,FOR RECIPIENT'S EXEMPT PURPOSE
344,AGUDAS TOV VCHESED INC,,202408857,MONSEY,NY,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
345,AGUDATH BNAI ISRAEL CONGREGATION OF LORAIN OHIO,,340847519,LORAIN,OH,501(C)3,16600,,FOR RECIPIENT'S EXEMPT PURPOSE
346,AGUDATH ISRAEL OF AMERICA,,135604164,NEW YORK CITY,NY,501(C)3,13300,,FOR RECIPIENT'S EXEMPT PURPOSE
347,AH HAA SCHOOL FOR THE ARTS,,232594045,TELLURIDE,CO,501(C)3,51500,,FOR RECIPIENT'S EXEMPT PURPOSE
348,AHA A HANDS ON ADVENTURE A CHILDRENS MUSEUM INC,,208103898,LANCASTER,OH,501(C)3,5500,,FOR RECIPIENT'S EXEMPT PURPOSE
349,AHA FOUNDATION INC,,331185369,BETHESDA,MD,501(C)3,13000,,FOR RECIPIENT'S EXEMPT PURPOSE
350,AHAVAS CHAIM INC,,474329251,LAWRENCE,NY,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
351,AHAVAS CHESED - LOVE OF KINDNESS INC,,113301898,BROOKLYN,NY,501(C)3,5500,,FOR RECIPIENT'S EXEMPT PURPOSE
352,AHAVAS TZEDAKA INC,,223719783,LAKEWOOD,NJ,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
353,AHAVATH ACHIM CONGREGATION INC,,580632075,ATLANTA,GA,501(C)3,13600,,FOR RECIPIENT'S EXEMPT PURPOSE
354,AHMADIYYA MOVEMENT IN ISLAM INC,,526054158,SILVER SPRING,MD,501(C)3,27350,,FOR RECIPIENT'S EXEMPT PURPOSE
355,AHRC NEW YORK CITY FOUNDATION INC,,133779611,NEW YORK CITY,NY,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
356,AID COALITION,,931616002,WYNNEWOOD,PA,501(C)3,257900,,FOR RECIPIENT'S EXEMPT PURPOSE
357,AID FOR WOMEN INC,,362988483,CHICAGO,IL,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
358,AID TO INMATE MOTHERS INC,,631032194,MONTGOMERY,AL,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
359,AID TO THE CHURCH IN NEED INC,,861089466,BROOKLYN,NY,501(C)3,67700,,FOR RECIPIENT'S EXEMPT PURPOSE
360,AIDS FOUNDATION CHICAGO,,363412054,CHICAGO,IL,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
361,AIDS HEALTHCARE FOUNDATION,,954112121,LOS ANGELES,CA,501(C)3,45000,,FOR RECIPIENT'S EXEMPT PURPOSE
362,AIDSFREEAFRICA,,651253816,OSSINING,NY,501(C)3,30000,,FOR RECIPIENT'S EXEMPT PURPOSE
363,AIKEN HORSE PARK FOUNDATION,,463094151,AIKEN,SC,501(C)3,16000,,FOR RECIPIENT'S EXEMPT PURPOSE
364,AIKEN PREGNANCY CARE CENTER INC,,570891412,AIKEN,SC,501(C)3,14000,,FOR RECIPIENT'S EXEMPT PURPOSE
365,AIM HIGHER FOUNDATION,,463935682,ST PAUL,MN,501(C)3,327000,,FOR RECIPIENT'S EXEMPT PURPOSE
366,AIM YOUTH MENTAL HEALTH,,473992060,CARMEL BY THE SEA,CA,501(C)3,12500,,FOR RECIPIENT'S EXEMPT PURPOSE
367,AINA MOMONA,,821366588,KAUNAKAKAI,HI,501(C)3,6500,,FOR RECIPIENT'S EXEMPT PURPOSE
368,AIR & SPACE FORCES ASSOCIATION,,526043929,ARLINGTON,VA,501(C)3,23000,,FOR RECIPIENT'S EXEMPT PURPOSE
369,AIR FORCE ACADEMY ATHLETIC CORPORATION,,454331061,USAF ACADEMY,CO,501(C)3,6250,,FOR RECIPIENT'S EXEMPT PURPOSE
370,AIR FORCE ACADEMY FOUNDATION,,260537053,USAF ACADEMY,CO,501(C)3,940994,,FOR RECIPIENT'S EXEMPT PURPOSE
371,AIRE,,274417875,TAOS,NM,501(C)3,8000,,FOR RECIPIENT'S EXEMPT PURPOSE
372,AISH CENTER INC,,263698290,CLIFTON,NJ,501(C)3,50000,,FOR RECIPIENT'S EXEMPT PURPOSE
373,AISH GLOBAL INC,,133548993,CLIFTON,NJ,501(C)3,254300,,FOR RECIPIENT'S EXEMPT PURPOSE
374,AISH HATORAH DETROIT,,811928431,OAK PARK,MI,501(C)3,12500,,FOR RECIPIENT'S EXEMPT PURPOSE
375,AISHEL HOUSE INC,,201225881,HOUSTON,TX,501(C)3,6500,,FOR RECIPIENT'S EXEMPT PURPOSE
376,AITKIN UNITED METHODIST CHURCH,,411460632,AITKIN,MN,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
377,AJ TENNIS ACADEMY INTERNATIONAL,,475210903,MINNEAPOLIS,MN,501(C)3,21000,,FOR RECIPIENT'S EXEMPT PURPOSE
378,AKASHINGA INC,,320408734,PHILADELPHIA,PA,501(C)3,126500,,FOR RECIPIENT'S EXEMPT PURPOSE
379,AKHUWAT USA,,452509939,TORRANCE,CA,501(C)3,75000,,FOR RECIPIENT'S EXEMPT PURPOSE
380,AKIVA SCHOOL,,620694534,NASHVILLE,TN,501(C)3,88333,,FOR RECIPIENT'S EXEMPT PURPOSE
381,AKRON CHILDRENS HOSPITAL FOUNDATION,,237114013,AKRON,OH,501(C)3,20500,,FOR RECIPIENT'S EXEMPT PURPOSE
382,AKRON COMMUNITY FOUNDATION,,341087615,AKRON,OH,501(C)3,30000,,FOR RECIPIENT'S EXEMPT PURPOSE
383,AKRON-CANTON REGIONAL FOODBANK,,341369388,AKRON,OH,501(C)3,83000,,FOR RECIPIENT'S EXEMPT PURPOSE
384,AKSHAYA PATRA FOUNDATION USA,,010574950,FREMONT,CA,501(C)3,377250,,FOR RECIPIENT'S EXEMPT PURPOSE
385,AKSHAYA VIDYA FOUNDATION INC,,922514945,MICKLETON,NJ,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
386,AL OTRO LADO INC,,472910078,LOS ANGELES,CA,501(C)3,85000,,FOR RECIPIENT'S EXEMPT PURPOSE
387,ALABAMA ARISE,,631186365,MONTGOMERY,AL,501(C)3,20000,,FOR RECIPIENT'S EXEMPT PURPOSE
