row,recipient,recipient_line2,ein,city,state,irc_section,cash_amount,noncash_amount,purpose
194,ACCESS JUSTICE BROOKLYN INC,,11-3155182,BROOKLYN,NY,501(C)3,30500,,FOR RECIPIENT'S EXEMPT PURPOSE
195,ACCESS LIFE AMERICA INC,,47-3320323,ALPHARETTA,GA,501(C)3,5501,,FOR RECIPIENT'S EXEMPT PURPOSE
196,ACCESS NOW,,27-0597430,NEW YORK,NY,501(C)3,135000,,FOR RECIPIENT'S EXEMPT PURPOSE
197,ACCESSIBLE HOPE INTERNATIONAL,,27-0571060,WHEATON,IL,501(C)3,16300,,FOR RECIPIENT'S EXEMPT PURPOSE
198,ACCION INTERNATIONAL,,13-2535763,WASHINGTON,DC,501(C)3,5500,,FOR RECIPIENT'S EXEMPT PURPOSE
199,ACCION OPPORTUNITY FUND COMMUNITY DEVELOPMENT,,31-1719434,SAN JOSE,CA,501(C)3,1050000,,FOR RECIPIENT'S EXEMPT PURPOSE
200,ACCOTINK UNITARIAN UNIVERSALIST CHURCH,,54-1160104,BURKE,VA,501(C)3,12400,,FOR RECIPIENT'S EXEMPT PURPOSE
201,ACCOUNTABILITY BOARD INC,,88-3831974,WAKEFIELD,MA,501(C)3,90000,,FOR RECIPIENT'S EXEMPT PURPOSE
202,ACCOUNTING BEYOND BORDERS INC,,81-3555257,LANCASTER,PA,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
203,ACCURACY IN MEDIA INC,,23-7135837,WASHINGTON,DC,501(C)3,252405,,FOR RECIPIENT'S EXEMPT PURPOSE
204,ACE MENTOR PROGRAM OF AMERICA INC,,51-0465877,FRANKFORT,KY,501(C)3,25500,,FOR RECIPIENT'S EXEMPT PURPOSE
205,ACEING AUTISM INC,,26-2688140,LOS ANGELES,CA,501(C)3,40500,,FOR RECIPIENT'S EXEMPT PURPOSE
206,ACES FOR ALZHEIMERS INC,,81-2537952,LARCHMONT,NY,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
207,ACH GADOL USA,,99-0555939,AUSTIN,TX,501(C)3,6150,,FOR RECIPIENT'S EXEMPT PURPOSE
208,ACHIEVE TAHOE,,68-0024920,TRUCKEE,CA,501(C)3,9500,,FOR RECIPIENT'S EXEMPT PURPOSE
209,ACHIEVE TWIN CITIES,,41-1425264,MINNEAPOLIS,MN,501(C)3,11000,,FOR RECIPIENT'S EXEMPT PURPOSE
210,ACHIEVEABILITY,,23-2215980,PHILADELPHIA,PA,501(C)3,22000,,FOR RECIPIENT'S EXEMPT PURPOSE
211,ACHIEVEMENT ACADEMY INC,,59-0774205,LAKELAND,FL,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
212,ACHIEVEMENT REWARDS FOR COLLEGE,,84-0718040,DENVER,CO,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
213,ACHIEVEMENT REWARDS FOR COLLEGE SCIENTISTS FOUNDAT,,56-2459737,PORTLAND,OR,501(C)3,11000,,FOR RECIPIENT'S EXEMPT PURPOSE
214,ACHIEVEMENT REWARDS FOR COLLEGE SCIENTISTS SEATTLE,,91-1042292,SEATTLE,WA,501(C)3,10500,,FOR RECIPIENT'S EXEMPT PURPOSE
215,ACHIEVING DREAMS,,46-3504827,TYLER,TX,501(C)3,12793,,FOR RECIPIENT'S EXEMPT PURPOSE
216,ACHIEZER COMMUNITY RESOURCE CENTER INC,,27-4592919,LAWRENCE,NY,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
217,ACHILLES INTERNATIONAL INC,,13-3318293,NEW YORK,NY,501(C)3,20500,,FOR RECIPIENT'S EXEMPT PURPOSE
218,ACHUNGO COMMUNITY CENTER,,61-1598457,MOUNTAIN VIEW,CA,501(C)3,30000,,FOR RECIPIENT'S EXEMPT PURPOSE
219,ACKERMAN INSTITUTE FOR THE FAMILY,,13-1923959,NEW YORK,NY,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
220,ACLD FOUNDATION INC,,81-2018946,BETHPAGE,NY,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
221,ACLU FOUNDATION OF GEORGIA INC,,23-7115937,ATLANTA,GA,501(C)3,54500,,FOR RECIPIENT'S EXEMPT PURPOSE
222,ACLU FOUNDATION OF MARYLAND INC,,23-7209538,BALTIMORE,MD,501(C)3,13000,,FOR RECIPIENT'S EXEMPT PURPOSE
223,ACLU FOUNDATION OF MASSACHUSETTS INC,,47-3686152,BOSTON,MA,501(C)3,56050,,FOR RECIPIENT'S EXEMPT PURPOSE
224,ACLU FOUNDATION OF SAN DIEGO AND IMPERIAL COUNTIES,,33-0325791,SAN DIEGO,CA,501(C)3,54800,,FOR RECIPIENT'S EXEMPT PURPOSE
225,ACLU FOUNDATION OF SOUTHERN CALIF,,95-2673361,LOS ANGELES,CA,501(C)3,178251,,FOR RECIPIENT'S EXEMPT PURPOSE
226,ACLU FOUNDATION OF TEXAS INC,,76-0343171,HOUSTON,TX,501(C)3,35000,,FOR RECIPIENT'S EXEMPT PURPOSE
227,ACORN CENTER FOR THE PERFORMING ARTS,,47-2717128,THREE OAKS,MI,501(C)3,7400,,FOR RECIPIENT'S EXEMPT PURPOSE
228,ACRES INC,,31-0976955,HUNTERTOWN,IN,501(C)3,10500,,FOR RECIPIENT'S EXEMPT PURPOSE
229,ACRES OF DIAMONDS,,91-1684691,DUVALL,WA,501(C)3,86300,,FOR RECIPIENT'S EXEMPT PURPOSE
230,ACRES4CHANGE,,85-4017689,FREDERICK,MD,501(C)3,26169,,FOR RECIPIENT'S EXEMPT PURPOSE
231,ACRONYM ENSEMBLE INC,,46-1483360,NEW YORK,NY,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
232,ACT FOR ALEXANDRIA,,26-4322369,ALEXANDRIA,VA,501(C)3,44074,,FOR RECIPIENT'S EXEMPT PURPOSE
233,ACT II PLAYHOUSE LTD,,23-2980813,AMBLER,PA,501(C)3,6500,,FOR RECIPIENT'S EXEMPT PURPOSE
234,ACT OF CONNECTICUT INC,,81-3092871,RIDGEFIELD,CT,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
235,ACTASIA INC,,46-4200560,BREWSTER,NY,501(C)3,62500,,FOR RECIPIENT'S EXEMPT PURPOSE
236,ACTBEYOND,,27-1928559,RICHARDSON,TX,501(C)3,11300,,FOR RECIPIENT'S EXEMPT PURPOSE
237,ACTBLUE CHARITIES INC,,47-3739141,BOSTON,MA,501(C)3,30000,,FOR RECIPIENT'S EXEMPT PURPOSE
238,ACTION AGAINST HUNGER USA,,13-3327220,NEW YORK,NY,501(C)3,251200,,FOR RECIPIENT'S EXEMPT PURPOSE
239,ACTION FOR THE CLIMATE EMERGENCY INC,,26-3106566,CHARLESTOWN,MA,501(C)3,5500,,FOR RECIPIENT'S EXEMPT PURPOSE
240,ACTION GREENSBORO,,56-2251250,GREENSBORO,NC,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
241,ACTION IN MONTGOMERY INC,,52-2032072,TAKOMA PARK,MD,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
242,ACTION INTERNATIONAL MINISTRIES,,51-0163499,MOUNTLAKE TER,WA,501(C)3,48200,,FOR RECIPIENT'S EXEMPT PURPOSE
243,ACTION NETWORK,,45-0479312,POINT ARENA,CA,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
244,ACTION ST LOUIS,,32-0634890,SAINT LOUIS,MO,501(C)3,61000,,FOR RECIPIENT'S EXEMPT PURPOSE
245,ACTIV8 SPORTS INC,,47-2053205,HGHLNDS RANCH,CO,501(C)3,11000,,FOR RECIPIENT'S EXEMPT PURPOSE
246,ACTIVATE GLOBAL INC,,47-5502184,BERKELEY,CA,501(C)3,3366667,,FOR RECIPIENT'S EXEMPT PURPOSE
247,ACTIVE CONSERVATION ALLIANCE INC,,88-3783116,CASTLE PINES,CO,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
248,ACTIVE MINDS INC,,20-0587172,WASHINGTON,DC,501(C)3,59174,,FOR RECIPIENT'S EXEMPT PURPOSE
249,ACTIVE TRANSPORTATION ALLIANCE,,36-3385886,CHICAGO,IL,501(C)3,12625,,FOR RECIPIENT'S EXEMPT PURPOSE
250,ACTON INSTITUTE FOR THE STUDY OF RELIGION AND LIBE,,38-2926822,GRAND RAPIDS,MI,501(C)3,25750,,FOR RECIPIENT'S EXEMPT PURPOSE
251,ACTORS EXPRESS INC,,58-1808173,ATLANTA,GA,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
252,ACTS CHURCH LAKEWAY,,74-3017234,LAKEWAY,TX,501(C)3,28750,,FOR RECIPIENT'S EXEMPT PURPOSE
253,ACTS COMMUNITY DEVELOPMENT CORPORATION,,39-1837474,MILWAUKEE,WI,501(C)3,45500,,FOR RECIPIENT'S EXEMPT PURPOSE
254,ACTS LEGACY FOUNDATION INC,,91-2161987,FT WASHINGTON,PA,501(C)3,45533,,FOR RECIPIENT'S EXEMPT PURPOSE
255,ACTS OF GRACE,,27-4603972,RALEIGH,NC,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
256,ACTS OF KINDNESS FOUNDATION INC,,82-1945804,GOLDEN,CO,501(C)3,6500,,FOR RECIPIENT'S EXEMPT PURPOSE
257,ACTS OF WISDOM,,46-4531619,CYPRESS,TX,501(C)3,7200,,FOR RECIPIENT'S EXEMPT PURPOSE
258,ACTS XXIX - MOBILIZING FOR MISSION,,83-2022424,LIVONIA,MI,501(C)3,8000,,FOR RECIPIENT'S EXEMPT PURPOSE
259,ACTUARIAL FOUNDATION,,36-3968441,SCHAUMBURG,IL,501(C)3,35600,,FOR RECIPIENT'S EXEMPT PURPOSE
260,ACUMEN FUND INC,,13-4166228,NEW YORK,NY,501(C)3,91000,,FOR RECIPIENT'S EXEMPT PURPOSE
261,ACUPUNCTURE FOR THE PEOPLE FOUNDATION INC,,93-3126957,SAINT PETERSBURG,FL,501(C)3,30000,,FOR RECIPIENT'S EXEMPT PURPOSE
262,AD FONTES DUCATIONAL TRUST,,54-1780628,CENTREVILLE,VA,501(C)3,35000,,FOR RECIPIENT'S EXEMPT PURPOSE
263,ADA BIBLE CHURCH,,38-3086516,GRAND RAPIDS,MI,501(C)3,54000,,FOR RECIPIENT'S EXEMPT PURPOSE
264,ADA JENKINS FAMILIES AND CAREERS DEVELOPMENT CENTE,,56-1927067,DAVIDSON,NC,501(C)3,15900,,FOR RECIPIENT'S EXEMPT PURPOSE
265,ADA TOWNSHIP,,38-1862018,ADA,MI,501(C)3,24500,,FOR RECIPIENT'S EXEMPT PURPOSE
266,ADAM J LEWIS ACADEMY INC,,45-3859735,BRIDGEPORT,CT,501(C)3,32500,,FOR RECIPIENT'S EXEMPT PURPOSE
267,ADAMAH INC,,43-2080719,REISTERSTOWN,MD,501(C)3,60600,,FOR RECIPIENT'S EXEMPT PURPOSE
268,ADAMS COUNTY ARTS COUNCIL,,23-2735477,GETTYSBURG,PA,501(C)3,20000,,FOR RECIPIENT'S EXEMPT PURPOSE
269,ADAMS COUNTY CHILDRENS ADVOCACY CENTER,,20-3372800,GETTYSBURG,PA,501(C)3,30000,,FOR RECIPIENT'S EXEMPT PURPOSE
270,ADAMS COUNTY COMMUNITY FOUNDATION INC,,26-1404848,GETTYSBURG,PA,501(C)3,6500,,FOR RECIPIENT'S EXEMPT PURPOSE
271,ADAMS COUNTY HISTORICAL SOCIETY,,23-7258494,GETTYSBURG,PA,501(C)3,32500,,FOR RECIPIENT'S EXEMPT PURPOSE
272,ADAMS RESCUE MISSION INC,,23-1978755,GETTYSBURG,PA,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
273,ADAPTIVE FREEDOM FOUNDATION,,81-1761894,HUNTINGTON BEACH,CA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
274,ADAPTIVE SPORTS CENTER OF CRESTED BUTTE INC,,84-1063447,CRESTED BUTTE,CO,501(C)3,34500,,FOR RECIPIENT'S EXEMPT PURPOSE
275,ADAPTIVE SPORTS FOUNDATION INC,,14-1823155,WINDHAM,NY,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
276,ADAS ISRAEL HEBREW CONGREGATION,,53-0196563,WASHINGTON,DC,501(C)3,72525,,FOR RECIPIENT'S EXEMPT PURPOSE
277,ADAT ARI EL,,23-7366318,VALLEY VLG,CA,501(C)3,17500,,FOR RECIPIENT'S EXEMPT PURPOSE
278,ADAT SHALOM RECONSTRUCTIONIST CONGREGATION,,52-1763027,BETHESDA,MD,501(C)3,10775,,FOR RECIPIENT'S EXEMPT PURPOSE
279,ADDISON GILBERT SOCIETY INC,,46-4371382,CHARLESTOWN,MA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
280,ADEC INC,,35-1060633,BRISTOL,IN,501(C)3,35500,,FOR RECIPIENT'S EXEMPT PURPOSE
281,ADELANTE LATINA INC,,46-4288885,BALTIMORE,MD,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
282,ADELPHI UNIVERSITY,,11-1630741,GARDEN CITY,NY,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
283,ADENOID CYSTIC CARCINOMA RESEARCHFOUNDATION,,20-6745475,NEEDHAM,MA,501(C)3,31000,,FOR RECIPIENT'S EXEMPT PURPOSE
284,ADF FOUNDATION,,86-1158500,SCOTTSDALE,AZ,501(C)3,34500,,FOR RECIPIENT'S EXEMPT PURPOSE
285,ADF PORTLAND,,47-5077856,PORTLAND,OR,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
286,ADI ISRAEL FOUNDATION INC,,30-0456686,NEW YORK,NY,501(C)3,402800,,FOR RECIPIENT'S EXEMPT PURPOSE
287,ADIRONDACK CENTER FOR LOON CONSERVATION,,81-4571117,RAY BROOK,NY,501(C)3,13500,,FOR RECIPIENT'S EXEMPT PURPOSE
288,ADIRONDACK COMMUNITY COLLEGE FOUNDATION INC,,22-2486001,QUEENSBURY,NY,501(C)3,51000,,FOR RECIPIENT'S EXEMPT PURPOSE
289,ADIRONDACK COUNCIL INC,,14-1594386,ELIZABETHTOWN,NY,501(C)3,59500,,FOR RECIPIENT'S EXEMPT PURPOSE
290,ADIRONDACK EXPLORER INC,,14-1781617,SARANAC LAKE,NY,501(C)3,85600,,FOR RECIPIENT'S EXEMPT PURPOSE
291,ADIRONDACK FOLK SCHOOL INCORPORATED,,27-2281324,LAKE LUZERNE,NY,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
292,ADIRONDACK FOUNDATION,,16-1535724,LAKE PLACID,NY,501(C)3,36500,,FOR RECIPIENT'S EXEMPT PURPOSE
293,ADIRONDACK HISTORICAL ASSOCIATION,,13-5635801,BLUE MTN LAKE,NY,501(C)3,9000,,FOR RECIPIENT'S EXEMPT PURPOSE
294,ADIRONDACK LAKES CENTER FOR THE ARTS,,14-1501361,BLUE MTN LAKE,NY,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
295,ADIRONDACK LAND TRUST INC,,22-2559576,KEENE,NY,501(C)3,18000,,FOR RECIPIENT'S EXEMPT PURPOSE
296,ADIRONDACK MEDICAL CENTER FOUNDATION,,16-1528554,SARANAC LAKE,NY,501(C)3,108500,,FOR RECIPIENT'S EXEMPT PURPOSE
297,ADIRONDACK MOUNTAIN CLUB INC,,15-0586270,SARATOGA SPGS,NY,501(C)3,37000,,FOR RECIPIENT'S EXEMPT PURPOSE
298,ADIRONDACK NORTH COUNTRY ASSOCIATION INC,,15-0563934,SARANAC LAKE,NY,501(C)3,12000,,FOR RECIPIENT'S EXEMPT PURPOSE
299,ADIRONDACK PUBLIC OBSERVATORY INC,,77-0616930,TUPPER LAKE,NY,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
300,ADIRONDACK SCHOLARSHIP FOUNDATION INC,,22-2303625,PLATTSBURGH,NY,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
301,ADIRONDACK SKI TOURING COUNCIL INC,,14-1690270,LAKE PLACID,NY,501(C)3,15500,,FOR RECIPIENT'S EXEMPT PURPOSE
302,ADIRONDACK TRAIL IMPROVEMENT,,14-1486436,KEENE VALLEY,NY,501(C)3,6546,,FOR RECIPIENT'S EXEMPT PURPOSE
303,ADLER PLANETARIUM,,36-6210902,CHICAGO,IL,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
304,ADM CAPITAL FOUNDATION INC,,26-2069322,QUINCY,MA,501(C)3,20000,,FOR RECIPIENT'S EXEMPT PURPOSE
305,ADMINISTER JUSTICE,,45-3450789,ELGIN,IL,501(C)3,10100,,FOR RECIPIENT'S EXEMPT PURPOSE
306,ADMIRAL NIMITZ FOUNDATION,,74-1492692,FREDERICKSBRG,TX,501(C)3,13500,,FOR RECIPIENT'S EXEMPT PURPOSE
307,ADMIRALS COVE FOUNDATION INC,,59-3786373,JUPITER,FL,501(C)3,18000,,FOR RECIPIENT'S EXEMPT PURPOSE
308,ADOLESCENT COUNSELING SERVICES,,51-0192551,REDWOOD CITY,CA,501(C)3,41700,,FOR RECIPIENT'S EXEMPT PURPOSE
309,ADOPT A VET DENTAL PROGRAM INC,,36-4946417,RENO,NV,501(C)3,100000,,FOR RECIPIENT'S EXEMPT PURPOSE
310,ADOPT-A-CLASSROOM INC,,65-0828272,MINNEAPOLIS,MN,501(C)3,15500,,FOR RECIPIENT'S EXEMPT PURPOSE
311,ADOPT-A-FAMILY OF THE PALM BEACHES INC,,59-2471253,LAKE WORTH,FL,501(C)3,55000,,FOR RECIPIENT'S EXEMPT PURPOSE
312,ADOPT-A-NATIVE-ELDER,,87-0490211,PARK CITY,UT,501(C)3,20000,,FOR RECIPIENT'S EXEMPT PURPOSE
313,ADOPTIONS TOGETHER INC,,52-1703994,CALVERTON,MD,501(C)3,12800,,FOR RECIPIENT'S EXEMPT PURPOSE
314,ADRIAN DOMINICAN SISTERS,,38-1879966,ADRIAN,MI,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
315,ADULT & TEEN CHALLENGE OF TEXAS,,74-1816616,SAN ANTONIO,TX,501(C)3,17500,,FOR RECIPIENT'S EXEMPT PURPOSE
316,ADULT CONGENITAL HEART ASSOCIATION INC,,04-3447959,MEDIA,PA,501(C)3,60500,,FOR RECIPIENT'S EXEMPT PURPOSE
317,ADULT DAY AND HEALTH CARE SERVICES INC,,56-2078561,MATTHEWS,NC,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
318,ADULTS AND YOUTH UNITED DEVELOPMENT ASSOCIATION IN,,74-2696297,SAN ELIZARIO,TX,501(C)3,150000,,FOR RECIPIENT'S EXEMPT PURPOSE
319,ADVANCE COMMUNITY,,23-7087997,PHOENIX,AZ,501(C)3,30000,,FOR RECIPIENT'S EXEMPT PURPOSE
320,ADVANCE COMMUNITY CHURCH INC,,46-3769505,GIBSONIA,PA,501(C)3,16000,,FOR RECIPIENT'S EXEMPT PURPOSE
321,ADVANCE ILLINOIS NFP,,26-2052733,CHICAGO,IL,501(C)3,27300,,FOR RECIPIENT'S EXEMPT PURPOSE
322,ADVANCED CENTER FOR EYECARE GLOBAL,,83-0543947,BAKERSFIELD,CA,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
323,ADVANCEMENT FOR RURAL KIDS INC,,30-0559592,NEW YORK,NY,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
324,ADVANCEMENT PROJECT EDUCATION FUND,,87-4702350,WASHINGTON,DC,501(C)3,11000,,FOR RECIPIENT'S EXEMPT PURPOSE
325,ADVANCING JEWISH ATHLETICS INC,,86-3877943,BROOKLINE,MA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
326,ADVANCING NATIVE MISSIONS,,75-2402759,AFTON,VA,501(C)3,119950,,FOR RECIPIENT'S EXEMPT PURPOSE
327,ADVANCING REAL CHANGE INC,,35-2518417,BALTIMORE,MD,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
328,ADVANTAGE SPORTS ACADEMY LLC,,45-4804012,KAILUA,HI,501(C)3,20000,,FOR RECIPIENT'S EXEMPT PURPOSE
329,ADVENT EPISCOPAL DAY SCHOOL INC,,63-0505650,BIRMINGHAM,AL,501(C)3,7000,,FOR RECIPIENT'S EXEMPT PURPOSE
330,ADVENT LUTHERAN CHURCH,,13-1635264,NEW YORK,NY,501(C)3,12500,,FOR RECIPIENT'S EXEMPT PURPOSE
331,ADVENT LUTHERAN CHURCH,,48-0962486,OLATHE,KS,501(C)3,9000,,FOR RECIPIENT'S EXEMPT PURPOSE
332,ADVENT LUTHERAN CHURCH,,56-1182420,CHARLOTTE,NC,501(C)3,5450,,FOR RECIPIENT'S EXEMPT PURPOSE
333,ADVENT LUTHERAN CHURCH OF MELBOURNE INC,,59-2256683,MELBOURNE,FL,501(C)3,11250,,FOR RECIPIENT'S EXEMPT PURPOSE
334,ADVENT SCHOOL CORPORATION,,04-2304521,BOSTON,MA,501(C)3,10500,,FOR RECIPIENT'S EXEMPT PURPOSE
335,ADVENTHEALTH FOUNDATION INC,,59-2219301,ALTAMONTE SPG,FL,501(C)3,25300,,FOR RECIPIENT'S EXEMPT PURPOSE
336,ADVENTIST DEVELOPMENT AND RELIEF AGENCY INTERNATIO,,52-1314847,SILVER SPRING,MD,501(C)3,92000,,FOR RECIPIENT'S EXEMPT PURPOSE
337,ADVENTURE CHURCH,,46-2083274,DELAWARE,OH,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
338,ADVENTURE CYCLING ASSOCIATION,,23-7427629,MISSOULA,MT,501(C)3,61841,,FOR RECIPIENT'S EXEMPT PURPOSE
339,ADVENTURE PROJECT CORP,,27-3809595,NEW YORK,NY,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
340,ADVENTURERS AND SCIENTISTS FOR CONSERVATION,,45-3345338,BOZEMAN,MT,501(C)3,10500,,FOR RECIPIENT'S EXEMPT PURPOSE
341,ADVENTURES IN LEARNING INC,,30-0032941,MANHASSET,NY,501(C)3,13500,,FOR RECIPIENT'S EXEMPT PURPOSE
342,ADVENTURES IN MISSIONS INC,,65-0133113,GAINESVILLE,GA,501(C)3,59950,,FOR RECIPIENT'S EXEMPT PURPOSE
343,ADVENTURES WITH MR MATH,,47-4801719,OAK BROOK,IL,501(C)3,5500,,FOR RECIPIENT'S EXEMPT PURPOSE
344,ADVICE & AID PREGNANCY CENTERS INC,,48-1055953,OVERLAND PARK,KS,501(C)3,11000,,FOR RECIPIENT'S EXEMPT PURPOSE
345,ADVOCACY CENTER FOR CRIME VICTIMS AND CHILDREN,,74-1860195,WACO,TX,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
346,ADVOCATE CHARITABLE FOUNDATION,,36-3297360,DOWNERS GROVE,IL,501(C)3,23000,,FOR RECIPIENT'S EXEMPT PURPOSE
347,ADVOCATES FOR BARTOWS CHILDREN INC,,58-1505825,CARTERSVILLE,GA,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
348,ADVOCATES FOR CHILDREN OF NY INC,,11-2247307,NEW YORK,NY,501(C)3,55500,,FOR RECIPIENT'S EXEMPT PURPOSE
349,ADVOCATES FOR HOMELESS & THOSE IN NEED INC,,27-5038755,FAIRLESS HLS,PA,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
350,ADVOCATES FOR SURVIVORS OF DOMESTIC VIOLENCE INCOR,,94-3162848,HAILEY,ID,501(C)3,10500,,FOR RECIPIENT'S EXEMPT PURPOSE
351,ADVOCATES FOR THE WEST INC,,06-1654062,BOISE,ID,501(C)3,96500,,FOR RECIPIENT'S EXEMPT PURPOSE
352,ADVOCATES FOR TRANS EQUALITY EDUCATION FUND,,41-2090291,WASHINGTON,DC,501(C)3,73540,,FOR RECIPIENT'S EXEMPT PURPOSE
353,ADVOCATES FOR VICTIMS OF ASSAULT INC,,84-0950954,FRISCO,CO,501(C)3,20000,,FOR RECIPIENT'S EXEMPT PURPOSE
354,ADVOCATES FOR VICTIMS OF DOMESTIC &SEXUAL ABUSE IN,,39-1374621,ANTIGO,WI,501(C)3,20500,,FOR RECIPIENT'S EXEMPT PURPOSE
355,ADVOCATES FOUNDATION,,81-2731038,LOS ANGELES,CA,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
356,ADVOCATES INTERNATIONAL INC,,54-1646669,FAIRFAX,VA,501(C)3,6000,,FOR RECIPIENT'S EXEMPT PURPOSE
357,AEON AMERICA INC,,81-3741044,NEW YORK,NY,501(C)3,10500,,FOR RECIPIENT'S EXEMPT PURPOSE
358,AERIE AFRICA INC,,27-0382888,WSHNGTN XING,PA,501(C)3,19250,,FOR RECIPIENT'S EXEMPT PURPOSE
359,AEROSPACE MACHINISTS JOINT TRAINIING COMMITTEE,,26-3339866,SEATTLE,WA,501(C)3,50000,,FOR RECIPIENT'S EXEMPT PURPOSE
360,AFFORDABLE HOUSING INSTITUTE,,92-0185895,BOSTON,MA,501(C)3,100000,,FOR RECIPIENT'S EXEMPT PURPOSE
361,AFFORDABLE SENIOR HOUSING FOUNDATION,,99-2401503,HICKORY,NC,501(C)3,10000,,FOR RECIPIENT'S EXEMPT PURPOSE
362,AFGHANEVAC,,87-3921693,SAN DIEGO,CA,501(C)3,11000,,FOR RECIPIENT'S EXEMPT PURPOSE
363,AFRETECH USA INC,,65-1221486,POINT ROBERTS,WA,501(C)3,20000,,FOR RECIPIENT'S EXEMPT PURPOSE
364,AFRICA 2030,,85-2070854,TAMPA,FL,501(C)3,7500,,FOR RECIPIENT'S EXEMPT PURPOSE
365,AFRICA FOUNDATION USA,,88-0461880,RENO,NV,501(C)3,35003,,FOR RECIPIENT'S EXEMPT PURPOSE
366,AFRICA HEALTH AND HOPE INC,,27-0842131,CANFIELD,OH,501(C)3,15000,,FOR RECIPIENT'S EXEMPT PURPOSE
367,AFRICA INLAND MISSION INTERNATIONAL INCORPORATED,,11-1873101,PEACHTREE CTY,GA,501(C)3,322800,,FOR RECIPIENT'S EXEMPT PURPOSE
368,AFRICA NETWORK EVANGELISM TASK INC,,33-0532248,FRISCO,TX,501(C)3,12000,,FOR RECIPIENT'S EXEMPT PURPOSE
369,AFRICA NEW LIFE MINISTRIES INTERNATIONAL,,48-1291935,PORTLAND,OR,501(C)3,18016,,FOR RECIPIENT'S EXEMPT PURPOSE
370,AFRICA SURGERY INC,,20-5843744,MORRISTOWN,NJ,501(C)3,11000,,FOR RECIPIENT'S EXEMPT PURPOSE
371,AFRICAN AMERICAN MUSEUM IN,,23-1941617,PHILADELPHIA,PA,501(C)3,25000,,FOR RECIPIENT'S EXEMPT PURPOSE
372,AFRICAN CHILDRENS MISSION INC,,63-1173214,BIRMINGHAM,AL,501(C)3,13000,,FOR RECIPIENT'S EXEMPT PURPOSE
373,AFRICAN DIASPORA ADVANCEMENT COUNCIL INC,,99-1503616,HOUSTON,TX,501(C)3,5001,,FOR RECIPIENT'S EXEMPT PURPOSE
374,AFRICAN DIASPORIC ART MUSEUM OF ATLANTA INC,,83-2176689,ATLANTA,GA,501(C)3,26000,,FOR RECIPIENT'S EXEMPT PURPOSE
375,AFRICAN LEADERSHIP FOUNDATION,,83-0425133,NEW YORK,NY,501(C)3,43000,,FOR RECIPIENT'S EXEMPT PURPOSE
376,AFRICAN MISSION HEALTHCARE FOUNDATION,,27-3663856,DELAND,FL,501(C)3,88000,,FOR RECIPIENT'S EXEMPT PURPOSE
